datetime,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote
2026-05-15 12:00:00+00:00,2257.56,2260.72,2251.14,2254.29,7355.9121,16591278.578965,92007,3159.9752,7127551.499488
2026-05-15 13:00:00+00:00,2254.29,2254.29,2210.31,2213.68,42412.9939,94582856.39288,407955,16735.7302,37303530.420801
2026-05-15 14:00:00+00:00,2213.69,2223.79,2205.11,2213.35,36623.717,81078949.202559,368852,16372.9068,36254244.996692
2026-05-15 15:00:00+00:00,2213.35,2223.96,2209.79,2222.85,11937.2392,26467640.61299,180391,6861.9411,15215704.195987
2026-05-15 16:00:00+00:00,2222.86,2231.11,2218.9,2224.59,11576.2953,25753772.490606,128623,5941.3667,13220044.389811
2026-05-15 17:00:00+00:00,2224.59,2232.88,2224.26,2229.47,8834.4347,19685729.055962,93200,4716.7349,10510110.317182
2026-05-15 18:00:00+00:00,2229.47,2232.86,2224.97,2228.36,6715.7959,14967878.560841,99202,3638.4436,8109650.842534
2026-05-15 19:00:00+00:00,2228.35,2228.42,2222.27,2223.35,5728.0131,12744214.691978,83149,2360.9131,5252640.381118
2026-05-15 20:00:00+00:00,2223.35,2226.13,2216.99,2220.14,6208.4965,13790929.908183,76649,2582.0879,5735903.744499
2026-05-15 21:00:00+00:00,2220.13,2225.08,2215.0,2216.99,5279.6243,11720595.588888,63949,2073.9642,4604809.863524
2026-05-15 22:00:00+00:00,2217.0,2225.01,2216.99,2224.18,5017.0896,11151116.037934,45113,2273.87,5052596.031614
2026-05-15 23:00:00+00:00,2224.18,2226.29,2222.88,2224.66,2821.2446,6276227.875978,40073,1607.8377,3576800.098732
2026-05-16 00:00:00+00:00,2224.65,2231.51,2223.81,2227.0,3301.8064,7357569.464365,44128,1952.8746,4351739.196766
2026-05-16 01:00:00+00:00,2226.99,2230.85,2223.53,2229.62,2980.2852,6637471.673097,50694,1379.8143,3073570.851118
2026-05-16 02:00:00+00:00,2229.62,2231.5,2227.0,2229.91,2565.1592,5718943.893914,40202,1511.9801,3371088.518708
2026-05-16 03:00:00+00:00,2229.91,2230.64,2227.11,2228.01,2329.581,5193681.864051,30319,1144.339,2551353.158609
2026-05-16 04:00:00+00:00,2228.0,2228.96,2218.35,2225.98,4171.0714,9275084.566939,46542,1958.1871,4354830.155342
2026-05-16 05:00:00+00:00,2225.99,2227.13,2222.69,2225.37,2311.4552,5144305.631822,32976,1206.6859,2685535.688543
2026-05-16 06:00:00+00:00,2225.38,2226.89,2209.7,2215.45,8055.167,17866106.51384,88357,3930.8139,8720025.009563
2026-05-16 07:00:00+00:00,2215.46,2215.81,2182.0,2194.81,38322.888,84052736.349344,246083,18394.8006,40312366.783861
2026-05-16 08:00:00+00:00,2194.81,2196.87,2192.01,2193.26,6028.1463,13229698.420452,55773,2449.9999,5377511.374876
2026-05-16 09:00:00+00:00,2193.26,2193.85,2162.6,2173.57,27888.7843,60639159.614122,208851,11352.2241,24667284.796805
2026-05-16 10:00:00+00:00,2173.57,2175.0,2162.55,2173.85,18882.4485,40978125.646955,126254,7136.7953,15487695.047674
2026-05-16 11:00:00+00:00,2173.85,2181.0,2173.85,2176.1,13389.521,29163346.666814,64286,7507.4556,16352809.367452
2026-05-16 12:00:00+00:00,2176.11,2179.26,2173.18,2176.5,8013.1897,17438601.999907,50242,4274.0189,9301047.501877
2026-05-16 13:00:00+00:00,2176.5,2180.0,2172.3,2177.12,8775.7986,19097257.44511,58301,3994.0583,8690161.096336
